customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3242HWCFI,Male,1,No,No,23,No,No phone service,DSL,Yes,No internet service,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),39,362,Yes
1781PRKSV,Male,1,Yes,No,43,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,One year,No,Electronic check,116,130,No
9967VXTUT,Female,1,Yes,Yes,65,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Electronic check,59,821,No
5355ZQZHO,Male,0,No,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,93,871,Yes
7414UPBTT,Female,0,Yes,No,3,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,91,644,Yes
9357GJOLY,Male,0,Yes,Yes,27,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No,One year,No,Electronic check,58,867,Yes
4450WIJTW,Female,1,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,97,687,No
3239KAHGI,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),100,943,Yes
4118MZLXM,Female,1,No,Yes,33,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,19,737,No
6828ZNIPB,Male,1,No,No,25,No,No phone service,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,35,350,Yes
1361WYZCF,Female,0,No,No,58,Yes,No phone service,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,46,72,Yes
9379OICXS,Male,1,No,Yes,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,104,30,Yes
5566FYTSU,Male,0,Yes,Yes,37,No,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,20,290,No
5443TGTUH,Female,1,No,No,72,No,No phone service,DSL,Yes,No,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),73,783,No
1338UDCSO,Male,0,No,Yes,32,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,35,741,Yes
5352HQJDX,Female,0,No,Yes,25,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),33,619,Yes
8817NXWVR,Male,0,No,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,95,691,Yes
1920YDWFQ,Female,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38,744,No
8278OACZJ,Female,1,No,Yes,18,No,No phone service,Fiber optic,No,No,Yes,No,No internet service,No internet service,Two year,No,Mailed check,107,33,No
3985LIUOG,Male,1,No,Yes,63,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),124,842,Yes
9460OBBZF,Male,1,No,No,27,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,One year,No,Electronic check,96,118,No
7681KAFXV,Male,1,Yes,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),58,120,Yes
3449VAUFI,Female,1,No,No,62,No,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),79,28,No
7465IDZYZ,Male,0,No,Yes,28,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),59,456,No
7403MBYEB,Female,1,Yes,No,61,Yes,No phone service,DSL,Yes,No internet service,No,Yes,Yes,No,Two year,No,Credit card (automatic),102,657,No
4264ITIYN,Male,1,No,No,72,No,No phone service,DSL,Yes,No internet service,No internet service,No,No,No internet service,Two year,No,Credit card (automatic),91,976,No
6847KKXKX,Male,1,No,Yes,60,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),17,93,Yes
6579QIFPA,Female,0,No,Yes,69,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,92,177,No
4507MDSXS,Male,0,No,No,67,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,120,278,No
9965FKCOZ,Male,1,Yes,Yes,46,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),118,855,Yes
4751SRTSI,Female,1,Yes,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42,939,No
1194IJERA,Male,1,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,108,571,No
8529ABYEN,Female,0,No,Yes,63,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,36,383,No
1575YWZHZ,Female,0,Yes,Yes,23,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),73,345,No
5323WDTMG,Female,0,Yes,No,0,No,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),88,478,Yes
5010TOGGD,Female,0,No,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,57,855,No
3927SDYPT,Male,0,No,Yes,9,Yes,No,DSL,No internet service,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),50,345,No
1752LUDLJ,Female,0,No,Yes,52,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),38,652,No
9715WUUNN,Male,0,No,Yes,31,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,One year,No,Electronic check,36,737,No
8042BCKAT,Male,1,Yes,Yes,14,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),18,746,Yes
8699XGYMQ,Male,1,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),78,316,Yes
1270GVQHD,Male,1,No,No,17,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),19,140,Yes
9108YWIFI,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,71,522,No
1882QJNLW,Female,1,No,No,71,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,87,398,Yes
6007NYQCO,Male,1,Yes,No,15,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),104,53,No
9349KVLYO,Female,0,No,Yes,2,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,114,397,Yes
9859MRLMX,Male,0,Yes,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),72,298,No
5870UESUS,Male,0,Yes,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,62,614,No
6612FBRWL,Male,1,No,Yes,53,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),51,85,Yes
2551ZCNMK,Male,1,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26,958,Yes
6552PFEIS,Male,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),42,717,No
7022KTXCY,Male,1,No,No,50,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),122,537,No
4653AHKUY,Female,0,No,Yes,30,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Two year,Yes,Electronic check,105,630,No
4924EPYTY,Male,0,No,Yes,69,No,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,No,Credit card (automatic),65,269,Yes
6996GFVJD,Female,0,No,Yes,26,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Two year,No,Electronic check,104,620,No
8402WDATF,Male,1,No,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),57,895,Yes
8196SYTNI,Male,0,Yes,No,59,No,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),56,892,Yes
1107VMHHM,Male,1,No,Yes,14,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,47,451,Yes
9595GKMWT,Female,1,Yes,Yes,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43,438,No
8588MHSRX,Female,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,17,813,Yes
8256IMKNC,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,49,601,No
5946FKFGU,Female,1,Yes,No,64,No,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),93,574,Yes
1615LSYQE,Male,1,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,48,193,Yes
9734BRFND,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),89,939,No
7445AWRHG,Female,0,Yes,No,30,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No,One year,Yes,Credit card (automatic),66,997,Yes
4856XQPZF,Female,0,No,Yes,26,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,40,229,Yes
7332CHVOS,Male,0,No,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,85,678,Yes
2942QYVPU,Male,1,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),122,405,No
1817DHRWY,Male,0,No,No,12,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,120,926,No
1098HTPEA,Female,0,Yes,Yes,60,No,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),15,348,No
2498VMOJQ,Female,1,No,No,11,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),26,191,No
5924ZMOZL,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),40,443,Yes
6037IEKYV,Male,1,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25,555,Yes
4346OMIPV,Female,1,No,Yes,6,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,66,740,No
4354UKFSC,Male,0,Yes,No,17,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No,One year,No,Mailed check,108,623,Yes
7619MMIVP,Male,0,Yes,Yes,60,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,One year,No,Credit card (automatic),124,191,No
7528WWNVP,Female,0,Yes,No,6,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No,Two year,No,Mailed check,112,442,No
1816IFMZQ,Male,1,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,81,30,Yes
9001SKIDU,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),35,80,No
3820LLUCX,Male,1,No,Yes,61,Yes,Yes,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,No,Electronic check,125,786,Yes
1898AYFRG,Female,0,No,Yes,23,No,No phone service,DSL,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),19,803,Yes
1746MRFQW,Male,0,Yes,Yes,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,16,669,No
6444RBBBZ,Male,1,Yes,Yes,52,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No,One year,Yes,Credit card (automatic),28,572,Yes
1100MNHSP,Male,1,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),36,409,Yes
9649YMCDX,Male,1,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,One year,No,Mailed check,67,254,Yes
7988XUROY,Female,1,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40,920,No
